"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"52","holiday",1,6959550.26428534,0.0240861779479951,278382.010571414,0.0817040979283276,6959550.26428534,0.0240861779479951,278382.010571414,0.0817040979283276,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"53","competitor_sales_B",0.224909848897142,195949766.055,0.678158897463385,1248087.68187898,0.366309151852398,195949766.055,0.678158897463385,1248087.68187898,0.366309151852398,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"54","events",1.05379610211347,1341281.21128338,0.00464201517432267,1341281.21128338,0.393661110540799,1341281.21128338,0.00464201517432267,1341281.21128338,0.393661110540799,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"55","tv_S",246325.0030039,10973113.1445893,0.0379766430024058,69892.4404113971,0.0205131746268413,10973113.1445893,0.0379766430024058,69892.4404113971,0.0205131746268413,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,2591412.14666667,16505.80985138,18452.5203578253,1946.71050644525,143156.78359075,0.206047362680601,0.280534739618886,8.67311479289702,4.23441449045612,0.236160159156333,3,FALSE,4.03797581710339,0.0335767527767704,3.58819853499609,4.48652593286088,0.0854672399244532
"56","ooh_S",294070.411427777,23284257.4919622,0.0805840532852205,148307.372560269,0.0435276692853998,23284257.4919622,0.0805840532852205,148307.372560269,0.0435276692853998,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,8239693.86666667,52482.1265392781,241964.058407907,189481.931868629,156080.374129999,0.655151359349006,0.595277112944704,2.97397198669506,2.82586439117085,0.35387402280322,3,FALSE,3.58104947586118,0.0782219049877231,2.53240245390316,4.62518613762681,0.933105211501142
"57","print_S",208690.501573259,4857617.97233373,0.0168116396091614,30940.2418619983,0.00908084737885874,4857617.97233373,0.0168116396091614,30940.2418619983,0.00908084737885874,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,601634.977777778,3832.06992215145,4379.23798372267,547.168061571216,22247.7344024674,0.0478369682055284,0.12418814743641,5.80567026553023,8.07402852519648,0.123853909715493,3,FALSE,7.77215802984389,0.0710979230538235,6.82372271108353,8.7259082093405,0.0331570935119753
"58","facebook_S",0,0,0,0,0,0,0,0,0,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,334078.021992166,2127.88549039596,2686.44710976181,558.561619365844,0,0.0265630827769259,0,0,0,Inf,3,FALSE,0.731813647883714,0.119321718049922,0,2.32495844189637,0
"59","search_S",0,0,0,0,0,0,0,0,0,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,809960,5158.98089171975,6080.69179618631,921.71090446657,0,0.0644012269879381,0,0,0,Inf,3,FALSE,2.09921766791588,0.20308488484395,0,4.80522322799954,0
"60","newsletter",235605.053645528,4702042.79488625,0.0162732123737809,29949.3171648806,0.00879001461877228,4702042.79488625,0.0162732123737809,29949.3171648806,0.00879001461877228,TRUE,1,0.956352666241514,NA,NA,0.0466352204496299,NA,NA,0.0466352204496299,0.197076606557685,0,11113.34981897,6.972543288e-05,65481090.2533626,1e-04,"1_126_8",1,126,8,1383,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.0796291195254484
"61","(Intercept)",201145.518794166,31579846.4506841,0.109330337007501,201145.518794166,0.0598659755347037,31579846.4506841,0.109330337007501,201145.518794166,0.0598659755347037,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"62","trend",0.0928368737808656,25976165.3497237,0.0899302318104314,165453.282482317,0.049243066515236,25976165.3497237,0.0899302318104314,165453.282482317,0.049243066515236,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"63","season",0.290729812161548,106432.668501221,0.000368472960564191,677.91508599504,0.000201764613977384,106432.668501221,0.000368472960564191,677.91508599504,0.000201764613977384,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"64","holiday",1,6959550.26428534,0.0240941632507042,278382.010571414,0.0828535019526034,6959550.26428534,0.0240941632507042,278382.010571414,0.0828535019526034,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"65","competitor_sales_B",0.192713821434645,167899397.962575,0.581272546440994,1069422.91695907,0.318287211003879,167899397.962575,0.581272546440994,1069422.91695907,0.318287211003879,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"66","events",1.01690426873327,1294324.95203794,0.00448099022344866,1294324.95203794,0.385223724481539,1294324.95203794,0.00448099022344866,1294324.95203794,0.385223724481539,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"67","tv_S",243596.202919482,10336792.7155651,0.035786273784904,65839.4440481854,0.0195954777925755,10336792.7155651,0.035786273784904,65839.4440481854,0.0195954777925755,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,2591412.14666667,16505.80985138,18149.4417162651,1643.63186488501,128962.274233704,0.206047362680601,0.21279684478077,7.81314430463538,3.98886480827117,0.250697892274122,3,FALSE,4.03797581710339,0.0335767527767704,3.58819853499609,4.48652593286088,0.0551831623632297
"68","ooh_S",375297.587980502,30527159.8512821,0.105685905713142,194440.508606893,0.0578703955275646,30527159.8512821,0.105685905713142,194440.508606893,0.0578703955275646,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,8239693.86666667,52482.1265392781,257511.175302637,205029.048763359,204324.596822306,0.655151359349006,0.628442832822726,3.89322251775349,3.70489005359513,0.269913542786412,3,FALSE,3.58104947586118,0.0782219049877231,2.53240245390316,4.62518613762681,0.936746989199926
"69","print_S",202182.796636092,4715296.58642877,0.0163244924477271,30033.7362192915,0.00893879678999838,4715296.58642877,0.0163244924477271,30033.7362192915,0.00893879678999838,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,601634.977777778,3832.06992215145,4359.28687689738,527.216954745932,22064.9327389403,0.0478369682055284,0.0970707513837115,5.75796715278939,7.83747082632292,0.127592181477908,3,FALSE,7.77215802984389,0.0710979230538235,6.82372271108353,8.7259082093405,0.0327212030391777
"70","facebook_S",58373.4804663645,707818.868815322,0.0024504892887524,4508.40043831415,0.00134181358828557,707818.868815322,0.0024504892887524,4508.40043831415,0.00134181358828557,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,334078.021992166,2127.88549039596,4490.45556188913,2362.57007149316,2230.84993444761,0.0265630827769259,0.0145714077959007,1.0483881508269,2.11872323894422,0.471982362594139,3,FALSE,0.731813647883714,0.119321718049922,0,2.32495844189637,0.246557021877572
"71","search_S",35077.4885476265,2288805.95862664,0.00792391208083298,14578.3819020805,0.00433889384917698,2288805.95862664,0.00792391208083298,14578.3819020805,0.00433889384917698,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,809960,5158.98089171975,6651.05367670093,1492.07278498119,17706.0093892512,0.0644012269879381,0.0471181632168919,3.43207500878123,2.82582591563366,0.353878841038146,3,FALSE,2.09921766791588,0.20308488484395,0,4.80522322799954,0.13991331199464
"72","newsletter",265341.387448637,6456383.37147503,0.0223521849909975,41123.4609648091,0.0122393783504612,6456383.37147503,0.0223521849909975,41123.4609648091,0.0122393783504612,TRUE,1,0.954936472170486,NA,NA,0.0475373858103931,NA,NA,0.0475373858103931,0.0602110526899047,0,22067.5028418091,0.0002370294363,65481090.2533626,1e-04,"1_127_8",1,127,8,1394,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.252597365565864
"73","(Intercept)",117495.884827211,18446853.9178722,0.0638635390048076,117495.884827211,0.035043231786196,18446853.9178722,0.0638635390048076,117495.884827211,0.035043231786196,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"74","trend",0.167110956901819,46758380.2797858,0.161878857830961,297824.078215196,0.0888262445936165,46758380.2797858,0.161878857830961,297824.078215196,0.0888262445936165,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"75","season",0.30738836627824,112531.163715143,0.000389586126456808,716.759004555051,0.000213773886365496,112531.163715143,0.000389586126456808,716.759004555051,0.000213773886365496,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"76","holiday",1,6959550.26428534,0.0240941632507042,278382.010571414,0.083027633996778,6959550.26428534,0.0240941632507042,278382.010571414,0.083027633996778,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"77","competitor_sales_B",0.187527860867504,163381197.604143,0.565630406805321,1040644.57072703,0.310372988404338,163381197.604143,0.565630406805321,1040644.57072703,0.310372988404338,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"78","events",1.01133243517436,1287233.07188203,0.00445643793030583,1287233.07188203,0.383918185450969,1287233.07188203,0.00445643793030583,1287233.07188203,0.383918185450969,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"79","tv_S",258720.636069454,10274133.8333613,0.035569346931933,65440.3428876517,0.0195176291267778,10274133.8333613,0.035569346931933,65440.3428876517,0.0195176291267778,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,2591412.14666667,16505.80985138,18845.2849277061,2339.47507632604,108106.396381249,0.206047362680601,0.212954012184565,6.5495966180787,3.96468537302217,0.252226824051294,3,FALSE,4.03797581710339,0.0335767527767704,3.58819853499609,4.48652593286088,0.0973149810792006
"80","ooh_S",386497.203007559,30459983.1001668,0.105453337868014,194012.631211253,0.0578644061873657,30459983.1001668,0.105453337868014,194012.631211253,0.0578644061873657,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,8239693.86666667,52482.1265392781,230595.82527912,178113.698739842,204260.514469767,0.655151359349006,0.631350118410165,3.89200148581816,3.69673723236143,0.270508812810916,3,FALSE,3.58104947586118,0.0782219049877231,2.53240245390316,4.62518613762681,0.931812677151461
"81","print_S",202046.201433187,4471666.13404993,0.0154810368120113,28481.9498984072,0.00849476195256115,4471666.13404993,0.0154810368120113,28481.9498984072,0.00849476195256115,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,601634.977777778,3832.06992215145,4074.13784560139,242.067923449935,19011.2182784067,0.0478369682055284,0.0926851119365095,4.96108334780416,7.43252353871886,0.134543805316003,3,FALSE,7.77215802984389,0.0710979230538235,6.82372271108353,8.7259082093405,0.0075052331548108
"82","facebook_S",15646.5732117695,204940.55413634,0.000709510094839128,1305.35384800217,0.000389322719904729,204940.55413634,0.000709510094839128,1305.35384800217,0.000389322719904729,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,334078.021992166,2127.88549039596,3043.55764858361,915.672158187645,777.185545011281,0.0265630827769259,0.00424784356233982,0.365238424961796,0.613451172017373,1.6301215901364,3,FALSE,0.731813647883714,0.119321718049922,0,2.32495844189637,0.112215983759911
"83","search_S",68887.5328409424,2835063.00594895,0.00981506969522272,18057.7261525411,0.00538572975577606,2835063.00594895,0.00981506969522272,18057.7261525411,0.00538572975577606,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,809960,5158.98089171975,6499.49298759602,1340.51209587628,17485.5864548333,0.0644012269879381,0.0587629139064213,3.38934894736633,3.50025063700547,0.285693827015633,3,FALSE,2.09921766791588,0.20308488484395,0,4.80522322799954,0.055841821150092
"84","newsletter",236011.143013264,3656442.070653,0.0126587076494235,23289.4399404649,0.00694609213935116,3656442.070653,0.0126587076494235,23289.4399404649,0.00694609213935116,TRUE,1,0.954549541166421,NA,NA,0.0477410357937914,NA,NA,0.0477410357937914,0.0561722115402583,0,27060.2008308076,0.0003132834707,65481090.2533626,1e-04,"1_129_11",1,129,11,1419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.021252018476464
"85","(Intercept)",72366.849699524,11361595.4028253,0.039334170173169,72366.849699524,0.0215307945236135,11361595.4028253,0.039334170173169,72366.849699524,0.0215307945236135,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"86","trend",0.18369237676448,51397934.4412321,0.177941127824185,327375.378606574,0.0974016699377571,51397934.4412321,0.177941127824185,327375.378606574,0.0974016699377571,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"87","season",0.298830924599922,109398.387799954,0.000378740366104191,696.805017834104,0.000207315445183841,109398.387799954,0.000378740366104191,696.805017834104,0.000207315445183841,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"88","holiday",1,6959550.26428534,0.0240941632507043,278382.010571414,0.0828250213125269,6959550.26428534,0.0240941632507043,278382.010571414,0.0828250213125269,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"89","competitor_sales_B",0.19014467355555,165661061.454245,0.573523361049165,1055165.99652386,0.313936040518404,165661061.454245,0.573523361049165,1055165.99652386,0.313936040518404,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"90","events",1.01781781445432,1295487.72129552,0.00448501576407286,1295487.72129552,0.385437255468392,1295487.72129552,0.00448501576407286,1295487.72129552,0.385437255468392,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"91","tv_S",244336.971142511,11189368.6497756,0.0387379161989126,71269.8640113095,0.0212044161674137,11189368.6497756,0.0387379161989126,71269.8640113095,0.0212044161674137,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,2591412.14666667,16505.80985138,19221.2759760502,2715.46612467012,140488.856611616,0.206047362680601,0.231215692389356,8.51147916258526,4.31786532457543,0.231595921787655,3,FALSE,4.03797581710339,0.0335767527767704,3.58819853499609,4.48652593286088,0.138617647413426
"92","ooh_S",380250.592530477,29967685.4895123,0.103748989375855,190876.977640206,0.0567902707099142,29967685.4895123,0.103748989375855,190876.977640206,0.0567902707099142,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,8239693.86666667,52482.1265392781,230595.82527912,178113.698739842,200959.23347779,0.655151359349006,0.619248446149195,3.82909852799868,3.63699015696995,0.274952627541099,3,FALSE,3.58104947586118,0.0782219049877231,2.53240245390316,4.62518613762681,0.931812677151461
"93","print_S",209913.982820117,4396691.01179405,0.015221470781625,28004.4013490067,0.00833195052300631,4396691.01179405,0.015221470781625,28004.4013490067,0.00833195052300631,TRUE,1,0.95514652899877,NA,NA,0.0474264622242234,NA,NA,0.0474264622242234,0.0657899717448206,0,23935.714830113,0.0002655628468,65481090.2533626,1e-04,"1_132_8",1,132,8,1449,4,601634.977777778,3832.06992215145,3863.47047725994,31.400555108484,16483.7387902119,0.0478369682055284,0.0908526645544393,4.30152349124083,7.30790458366274,0.13683813034937,3,FALSE,7.77215802984389,0.0710979230538235,6.82372271108353,8.7259082093405,0.00010714563174537
